YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,CONSUMPTION
2020,11,IL,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),349994
2020,11,IL,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),175
2020,11,IL,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,11,IL,"Combined Heat and Power, Commercial Power",Coal (Short Tons),162
2020,11,IL,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),144474
2020,11,IL,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),7
2020,11,IL,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),339753
2020,11,IL,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0
2020,11,IL,"Electric Generators, Independent Power Producers",Coal (Short Tons),1485040
2020,11,IL,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),7952393
2020,11,IL,"Electric Generators, Independent Power Producers",Petroleum (Barrels),3980
2020,11,IL,"Electric Generators, Electric Utilities",Coal (Short Tons),65484
2020,11,IL,"Electric Generators, Electric Utilities",Natural Gas (Mcf),213686
2020,11,IL,"Electric Generators, Electric Utilities",Petroleum (Barrels),1092
2020,11,DE,Total Electric Power Industry,Coal (Short Tons),12058
2020,11,IN,Total Electric Power Industry,Natural Gas (Mcf),1.42E+07
2020,11,IN,Total Electric Power Industry,Other Gases (Billion Btu),805
2020,11,IN,Total Electric Power Industry,Petroleum (Barrels),28471
2020,11,IN,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2020,11,IN,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),706135
2020,11,IN,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),805
2020,11,IN,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),141
2020,11,IN,"Combined Heat and Power, Commercial Power",Coal (Short Tons),379
2020,11,IN,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),75459
2020,11,IN,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),21
2020,11,IN,"Combined Heat and Power, Electric Power",Coal (Short Tons),179994
2020,11,IN,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),1882905
2020,11,IN,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2020,11,IN,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2020,11,IN,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),6268975
2020,11,IN,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
2020,11,IN,"Electric Generators, Electric Utilities",Coal (Short Tons),1955262
2020,11,IN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),5301896
2020,11,IN,"Electric Generators, Electric Utilities",Petroleum (Barrels),28309
2020,12,DE,Total Electric Power Industry,Coal (Short Tons),13247
2020,11,KS,Total Electric Power Industry,Natural Gas (Mcf),1467266
2020,11,KS,Total Electric Power Industry,Petroleum (Barrels),22513
2020,11,KS,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),108869
2020,11,KS,"Electric Generators, Electric Utilities",Coal (Short Tons),793556
2020,11,KS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1358397
2020,11,KS,"Electric Generators, Electric Utilities",Petroleum (Barrels),22513
2020,1,CT,Total Electric Power Industry,Coal (Short Tons),0
2020,11,KY,Total Electric Power Industry,Natural Gas (Mcf),7875327
2020,11,KY,Total Electric Power Industry,Petroleum (Barrels),13932
2020,11,KY,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),77600
2020,11,KY,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),250406
2020,11,KY,"Electric Generators, Electric Utilities",Coal (Short Tons),1399286
2020,11,KY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),7547321
2020,11,KY,"Electric Generators, Electric Utilities",Petroleum (Barrels),13932
2020,2,CT,Total Electric Power Industry,Coal (Short Tons),0
2020,11,LA,Total Electric Power Industry,Natural Gas (Mcf),3.86E+07
2020,11,LA,Total Electric Power Industry,Other Gases (Billion Btu),719
2020,11,LA,Total Electric Power Industry,Petroleum (Barrels),574662
2020,11,LA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2020,11,LA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),1.30E+07
2020,11,LA,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),719
2020,11,LA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,11,LA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),73693
2020,11,LA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),1253554
2020,11,LA,"Electric Generators, Independent Power Producers",Coal (Short Tons),19955
2020,11,LA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),641301
2020,11,LA,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
2020,11,LA,"Electric Generators, Electric Utilities",Coal (Short Tons),40383
2020,11,LA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),2.36E+07
2020,11,LA,"Electric Generators, Electric Utilities",Petroleum (Barrels),574662
2020,3,CT,Total Electric Power Industry,Coal (Short Tons),0
2020,11,MA,Total Electric Power Industry,Natural Gas (Mcf),6056074
2020,11,MA,Total Electric Power Industry,Petroleum (Barrels),2051
2020,11,MA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2020,11,MA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),80287
2020,11,MA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),59
2020,11,MA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),219925
2020,11,MA,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),408
2020,11,MA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),864655
2020,11,MA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2020,11,MA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),4859130
2020,11,MA,"Electric Generators, Independent Power Producers",Petroleum (Barrels),915
2020,11,MA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),32077
2020,11,MA,"Electric Generators, Electric Utilities",Petroleum (Barrels),669
2020,4,CT,Total Electric Power Industry,Coal (Short Tons),0
2020,11,MD,Total Electric Power Industry,Natural Gas (Mcf),7430468
2020,11,MD,Total Electric Power Industry,Petroleum (Barrels),10945
2020,11,MD,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),19055
2020,11,MD,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,11,MD,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2020,11,MD,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),680075
2020,11,MD,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),70
2020,11,MD,"Combined Heat and Power, Electric Power",Coal (Short Tons),38544
2020,11,MD,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),232533
2020,11,MD,"Combined Heat and Power, Electric Power",Petroleum (Barrels),149
2020,11,MD,"Electric Generators, Independent Power Producers",Coal (Short Tons),13249
2020,11,MD,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),4928836
2020,11,MD,"Electric Generators, Independent Power Producers",Petroleum (Barrels),10538
2020,11,MD,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1569969
2020,11,MD,"Electric Generators, Electric Utilities",Petroleum (Barrels),188
2020,5,CT,Total Electric Power Industry,Coal (Short Tons),0
2020,11,ME,Total Electric Power Industry,Natural Gas (Mcf),323709
2020,11,ME,Total Electric Power Industry,Petroleum (Barrels),4530
2020,11,ME,"Combined Heat and Power, Industrial Power",Coal (Short Tons),256
2020,11,ME,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),143983
2020,11,ME,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),1334
2020,11,ME,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),12570
2020,11,ME,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),559
2020,11,ME,"Combined Heat and Power, Electric Power",Coal (Short Tons),860
2020,11,ME,"Combined Heat and Power, Electric Power",Petroleum (Barrels),683
2020,11,ME,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2020,11,ME,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),167156
2020,11,ME,"Electric Generators, Independent Power Producers",Petroleum (Barrels),1954
2020,6,CT,Total Electric Power Industry,Coal (Short Tons),0
2020,11,MI,Total Electric Power Industry,Natural Gas (Mcf),1.46E+07
2020,11,MI,Total Electric Power Industry,Other Gases (Billion Btu),639
2020,11,MI,Total Electric Power Industry,Petroleum (Barrels),72071
2020,11,MI,"Combined Heat and Power, Industrial Power",Coal (Short Tons),77
2020,11,MI,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),267680
2020,11,MI,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),31524
2020,11,MI,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2020,11,MI,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),225262
2020,11,MI,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),30
2020,11,MI,"Combined Heat and Power, Electric Power",Coal (Short Tons),12973
2020,11,MI,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),6178381
2020,11,MI,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),639
2020,11,MI,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2020,11,MI,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),3356951
2020,11,MI,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
2020,11,MI,"Electric Generators, Electric Utilities",Coal (Short Tons),1605147
2020,11,MI,"Electric Generators, Electric Utilities",Natural Gas (Mcf),4548818
2020,11,MI,"Electric Generators, Electric Utilities",Other Gases (Billion Btu),0
2020,11,MI,"Electric Generators, Electric Utilities",Petroleum (Barrels),40517
2020,7,CT,Total Electric Power Industry,Coal (Short Tons),1966
2020,11,MN,Total Electric Power Industry,Natural Gas (Mcf),3944951
2020,11,MN,Total Electric Power Industry,Petroleum (Barrels),4046
2020,11,MN,"Combined Heat and Power, Industrial Power",Coal (Short Tons),3267
2020,11,MN,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),56008
2020,11,MN,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),21
2020,11,MN,"Combined Heat and Power, Commercial Power",Coal (Short Tons),4
2020,11,MN,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),36150
2020,11,MN,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),154
2020,11,MN,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),320178
2020,11,MN,"Combined Heat and Power, Electric Power",Petroleum (Barrels),195
2020,11,MN,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),771133
2020,11,MN,"Electric Generators, Independent Power Producers",Petroleum (Barrels),141
2020,11,MN,"Electric Generators, Electric Utilities",Coal (Short Tons),789281
2020,11,MN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),2761482
2020,11,MN,"Electric Generators, Electric Utilities",Petroleum (Barrels),3535
2020,8,CT,Total Electric Power Industry,Coal (Short Tons),0
2020,11,MO,Total Electric Power Industry,Natural Gas (Mcf),3325593
2020,11,MO,Total Electric Power Industry,Petroleum (Barrels),24717
2020,11,MO,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2020,11,MO,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),11378
2020,11,MO,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,11,MO,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2020,11,MO,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),34750
2020,11,MO,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),2
2020,11,MO,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2020,11,MO,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),13417
2020,11,MO,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2020,11,MO,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),546587
2020,11,MO,"Electric Generators, Electric Utilities",Coal (Short Tons),2615866
2020,11,MO,"Electric Generators, Electric Utilities",Natural Gas (Mcf),2719461
2020,11,MO,"Electric Generators, Electric Utilities",Petroleum (Barrels),24715
2020,9,CT,Total Electric Power Industry,Coal (Short Tons),0
2020,11,MS,Total Electric Power Industry,Natural Gas (Mcf),2.56E+07
2020,11,MS,Total Electric Power Industry,Petroleum (Barrels),396
2020,11,MS,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2020,11,MS,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),236683
2020,11,MS,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),94
2020,11,MS,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),0
2020,11,MS,"Electric Generators, Independent Power Producers",Coal (Short Tons),4054
2020,11,MS,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),12285
2020,11,MS,"Electric Generators, Electric Utilities",Coal (Short Tons),103032
2020,11,MS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),2.54E+07
2020,11,MS,"Electric Generators, Electric Utilities",Petroleum (Barrels),302
2020,10,CT,Total Electric Power Industry,Coal (Short Tons),0
2020,11,MT,Total Electric Power Industry,Natural Gas (Mcf),316361
2020,11,MT,Total Electric Power Industry,Other Gases (Billion Btu),13
2020,11,MT,Total Electric Power Industry,Petroleum (Barrels),78940
2020,11,MT,"Combined Heat and Power, Industrial Power",Coal (Short Tons),664
2020,11,MT,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),2455
2020,11,MT,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),0
2020,11,MT,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,11,MT,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),13
2020,11,MT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),73717
2020,11,MT,"Electric Generators, Independent Power Producers",Coal (Short Tons),394090
2020,11,MT,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),52690
2020,11,MT,"Electric Generators, Independent Power Producers",Petroleum (Barrels),5178
2020,11,MT,"Electric Generators, Electric Utilities",Coal (Short Tons),22534
2020,11,MT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),261216
2020,11,MT,"Electric Generators, Electric Utilities",Petroleum (Barrels),45
2020,11,CT,Total Electric Power Industry,Coal (Short Tons),0
2020,11,NC,Total Electric Power Industry,Natural Gas (Mcf),2.13E+07
2020,11,NC,Total Electric Power Industry,Petroleum (Barrels),21859
2020,11,NC,"Combined Heat and Power, Industrial Power",Coal (Short Tons),2395
2020,11,NC,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),78286
2020,11,NC,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),737
2020,11,NC,"Combined Heat and Power, Commercial Power",Coal (Short Tons),518
2020,11,NC,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),89518
2020,11,NC,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),265
2020,11,NC,"Combined Heat and Power, Electric Power",Coal (Short Tons),888
2020,11,NC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),27
2020,11,NC,"Electric Generators, Independent Power Producers",Coal (Short Tons),2861
2020,11,NC,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),3903331
2020,11,NC,"Electric Generators, Independent Power Producers",Petroleum (Barrels),1206
2020,11,NC,"Electric Generators, Electric Utilities",Coal (Short Tons),460919
2020,11,NC,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1.72E+07
2020,11,NC,"Electric Generators, Electric Utilities",Petroleum (Barrels),19624
2020,12,CT,Total Electric Power Industry,Coal (Short Tons),1692
2020,11,ND,Total Electric Power Industry,Natural Gas (Mcf),943596
2020,11,ND,Total Electric Power Industry,Other Gases (Billion Btu),42
2020,11,ND,Total Electric Power Industry,Petroleum (Barrels),4725
2020,11,ND,"Combined Heat and Power, Industrial Power",Coal (Short Tons),3150
2020,11,ND,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),29632
2020,11,ND,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),42
2020,11,ND,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,11,ND,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),1
2020,11,ND,"Electric Generators, Electric Utilities",Coal (Short Tons),1596807
2020,11,ND,"Electric Generators, Electric Utilities",Natural Gas (Mcf),913964
2020,11,ND,"Electric Generators, Electric Utilities",Petroleum (Barrels),4724
2020,1,CO,Total Electric Power Industry,Coal (Short Tons),1147615
2020,11,NE,Total Electric Power Industry,Natural Gas (Mcf),424162
2020,11,NE,Total Electric Power Industry,Petroleum (Barrels),2119
2020,11,NE,"Combined Heat and Power, Industrial Power",Coal (Short Tons),23653
2020,11,NE,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),0
2020,11,NE,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),3963
2020,11,NE,"Electric Generators, Electric Utilities",Coal (Short Tons),813578
2020,11,NE,"Electric Generators, Electric Utilities",Natural Gas (Mcf),420199
2020,11,NE,"Electric Generators, Electric Utilities",Petroleum (Barrels),2119
2020,2,CO,Total Electric Power Industry,Coal (Short Tons),1022083
2020,11,NH,Total Electric Power Industry,Natural Gas (Mcf),1653239
2020,11,NH,Total Electric Power Industry,Petroleum (Barrels),2759
2020,11,NH,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),16656
2020,11,NH,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,11,NH,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),3050
2020,11,NH,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),1074
2020,11,NH,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),1633533
2020,11,NH,"Electric Generators, Independent Power Producers",Petroleum (Barrels),1544
2020,11,NH,"Electric Generators, Electric Utilities",Coal (Short Tons),4662
2020,11,NH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),0
2020,11,NH,"Electric Generators, Electric Utilities",Petroleum (Barrels),141
2020,3,CO,Total Electric Power Industry,Coal (Short Tons),961065
2020,11,NJ,Total Electric Power Industry,Natural Gas (Mcf),1.53E+07
2020,11,NJ,Total Electric Power Industry,Other Gases (Billion Btu),96
2020,11,NJ,Total Electric Power Industry,Petroleum (Barrels),7505
2020,11,NJ,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),177886
2020,11,NJ,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),96
2020,11,NJ,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),4300
2020,11,NJ,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),114644
2020,11,NJ,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),38
2020,11,NJ,"Combined Heat and Power, Electric Power",Coal (Short Tons),21089
2020,11,NJ,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),2550990
2020,11,NJ,"Combined Heat and Power, Electric Power",Petroleum (Barrels),1130
2020,11,NJ,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2020,11,NJ,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),1.23E+07
2020,11,NJ,"Electric Generators, Independent Power Producers",Petroleum (Barrels),2037
2020,11,NJ,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2020,11,NJ,"Electric Generators, Electric Utilities",Natural Gas (Mcf),125542
2020,11,NJ,"Electric Generators, Electric Utilities",Petroleum (Barrels),0
2020,4,CO,Total Electric Power Industry,Coal (Short Tons),858833
2020,11,NM,Total Electric Power Industry,Geothermal (Billion Btu),48
2020,11,NM,Total Electric Power Industry,Natural Gas (Mcf),7245605
2020,11,NM,Total Electric Power Industry,Petroleum (Barrels),33887
2020,11,NM,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),0
2020,11,NM,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,11,NM,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),40654
2020,11,NM,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),2631
2020,11,NM,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),48
2020,11,NM,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),1902440
2020,11,NM,"Electric Generators, Electric Utilities",Coal (Short Tons),378042
2020,11,NM,"Electric Generators, Electric Utilities",Natural Gas (Mcf),5299880
2020,11,NM,"Electric Generators, Electric Utilities",Petroleum (Barrels),33887
2020,5,CO,Total Electric Power Industry,Coal (Short Tons),711235
2020,11,NV,Total Electric Power Industry,Geothermal (Billion Btu),3272
2020,11,NV,Total Electric Power Industry,Natural Gas (Mcf),1.23E+07
2020,11,NV,Total Electric Power Industry,Other Gases (Billion Btu),0
2020,11,NV,Total Electric Power Industry,Petroleum (Barrels),532
2020,11,NV,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),128895
2020,11,NV,"Combined Heat and Power, Commercial Power",Geothermal (Billion Btu),364
2020,11,NV,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),20423
2020,11,NV,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),1293230
2020,11,NV,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0
2020,11,NV,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2020,11,NV,"Electric Generators, Independent Power Producers",Coal (Short Tons),47545
2020,11,NV,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),2909
2020,11,NV,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2633
2020,11,NV,"Electric Generators, Independent Power Producers",Petroleum (Barrels),532
2020,11,NV,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2020,11,NV,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1.08E+07
2020,11,NV,"Electric Generators, Electric Utilities",Petroleum (Barrels),0
2020,6,CO,Total Electric Power Industry,Coal (Short Tons),908138
2020,11,NY,Total Electric Power Industry,Natural Gas (Mcf),2.96E+07
2020,11,NY,Total Electric Power Industry,Other Gases (Billion Btu),0
2020,11,NY,Total Electric Power Industry,Petroleum (Barrels),28265
2020,11,NY,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2020,11,NY,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),256425
2020,11,NY,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),0
2020,11,NY,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),5555
2020,11,NY,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2020,11,NY,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),471699
2020,11,NY,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),790
2020,11,NY,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),5002665
2020,11,NY,"Combined Heat and Power, Electric Power",Petroleum (Barrels),976
2020,11,NY,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2020,11,NY,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),1.55E+07
2020,11,NY,"Electric Generators, Independent Power Producers",Petroleum (Barrels),10184
2020,11,NY,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2020,11,NY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),8372776
2020,11,NY,"Electric Generators, Electric Utilities",Petroleum (Barrels),10760
2020,7,CO,Total Electric Power Industry,Coal (Short Tons),1022505
2020,11,OH,Total Electric Power Industry,Natural Gas (Mcf),2.78E+07
2020,11,OH,Total Electric Power Industry,Other Gases (Billion Btu),259
2020,11,OH,Total Electric Power Industry,Petroleum (Barrels),136912
2020,11,OH,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2020,11,OH,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),171402
2020,11,OH,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),25
2020,11,OH,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),3
2020,11,OH,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2020,11,OH,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),59532
2020,11,OH,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),13
2020,11,OH,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2020,11,OH,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),61333
2020,11,OH,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),234
2020,11,OH,"Electric Generators, Independent Power Producers",Coal (Short Tons),1731602
2020,11,OH,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2.30E+07
2020,11,OH,"Electric Generators, Independent Power Producers",Petroleum (Barrels),135435
2020,11,OH,"Electric Generators, Electric Utilities",Coal (Short Tons),193783
2020,11,OH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),4562354
2020,11,OH,"Electric Generators, Electric Utilities",Petroleum (Barrels),1461
2020,8,CO,Total Electric Power Industry,Coal (Short Tons),1077103
2020,11,OK,Total Electric Power Industry,Natural Gas (Mcf),1.55E+07
2020,11,OK,Total Electric Power Industry,Petroleum (Barrels),6701
2020,11,OK,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2020,11,OK,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),383358
2020,11,OK,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),42
2020,11,OK,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),0
2020,11,OK,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2020,11,OK,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),6862593
2020,11,OK,"Electric Generators, Electric Utilities",Coal (Short Tons),155676
2020,11,OK,"Electric Generators, Electric Utilities",Natural Gas (Mcf),8244558
2020,11,OK,"Electric Generators, Electric Utilities",Petroleum (Barrels),6659
2020,9,CO,Total Electric Power Industry,Coal (Short Tons),938935
2020,11,OR,Total Electric Power Industry,Geothermal (Billion Btu),123
2020,11,OR,Total Electric Power Industry,Natural Gas (Mcf),1.05E+07
2020,11,OR,Total Electric Power Industry,Petroleum (Barrels),414
2020,11,OR,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),49508
2020,11,OR,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,11,OR,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),16203
2020,11,OR,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),13
2020,11,OR,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),2603745
2020,11,OR,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),123
2020,11,OR,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2636025
2020,11,OR,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2020,11,OR,"Electric Generators, Electric Utilities",Geothermal (Billion Btu),0
2020,11,OR,"Electric Generators, Electric Utilities",Natural Gas (Mcf),5231454
2020,11,OR,"Electric Generators, Electric Utilities",Petroleum (Barrels),401
2020,10,CO,Total Electric Power Industry,Coal (Short Tons),902116
2020,11,PA,Total Electric Power Industry,Natural Gas (Mcf),5.15E+07
2020,11,PA,Total Electric Power Industry,Other Gases (Billion Btu),214
2020,11,PA,Total Electric Power Industry,Petroleum (Barrels),13016
2020,11,PA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),1534
2020,11,PA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),642394
2020,11,PA,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),214
2020,11,PA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),1010
2020,11,PA,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2020,11,PA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),46816
2020,11,PA,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),470
2020,11,PA,"Combined Heat and Power, Electric Power",Coal (Short Tons),218583
2020,11,PA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),4213015
